Date,Revenue,COGS
2018-07-20,5761282.54,5222554.73
2018-07-21,4939690.9,4320031.79
2018-07-22,5641320.53,4834937.23
2018-07-23,6121614.15,4864263.18
2018-07-24,6821739.77,5344675.82
2018-07-25,7944998.65,6241710.94
2018-07-26,6463508.32,5212368.25
2018-07-27,5162979.4,4110689.88
2018-07-28,6313222.5,5068784.77
2018-07-29,6597216.94,5284529.74
2018-07-30,7314460.76,5725898.93
2018-07-31,12496367.04,9909115.53
2018-08-01,13786351.91,10884999.4
2018-08-02,10106943.25,7999614.76
2018-08-03,9026931.62,7058116.81
2018-08-04,6859151.1,5490125.8
2018-08-05,3117800.12,2491453.39
2018-08-06,3924563.55,3048117.59
2018-08-07,4212970.63,3334965.62
2018-08-08,4647118.76,3610702.93
2018-08-09,4946125.63,3977801.47
2018-08-10,3705554.89,2859379.41
2018-08-11,4591065.72,3598807.89
2018-08-12,4030885.81,3179458.32
2018-08-13,4244815.28,3284829.91
2018-08-14,6041631.13,4766947.5
2018-08-15,6058071.07,4807626.36
2018-08-16,5333680.81,4015767.27
2018-08-17,4314679.61,3455461.38
2018-08-18,4960825.43,3902500.12
2018-08-19,4978431.53,3847035.88
2018-08-20,4896843.63,3837284.3
2018-08-21,5971341.33,4692653.97
2018-08-22,7086185.79,5662221.43
2018-08-23,5392520.44,4260217.92
2018-08-24,3329330.38,2630754.1
2018-08-25,4716376.41,3836954.01
2018-08-26,4717920.92,3744613.34
2018-08-27,6151109.31,4800826.49
2018-08-28,12207075.48,9954369.46
2018-08-29,10330752.34,8329694.93
2018-08-30,10819458.93,8497693.47
2018-08-31,9769233.6,7975907.3
2018-09-01,8834290.53,7236711.56
2018-09-02,2926208.13,2475973.31
2018-09-03,3730127.97,3250956.11
2018-09-04,2895558.56,2566039.59
2018-09-05,2683914.3,2352008.69
2018-09-06,2220736.04,1976596.92
2018-09-07,2737800.42,2305499.6
2018-09-08,3138040.11,2844198.87
2018-09-09,4428844.18,3809539.78
2018-09-10,3518686.76,3115017.21
2018-09-11,2737148.82,2457613.39
2018-09-12,3907657.89,3473624.08
2018-09-13,3198359.98,2826009.39
2018-09-14,3759913.17,3409768.94
2018-09-15,3182906.62,2708850.83
2018-09-16,4513878.02,4134396.21
2018-09-17,3684035.33,3185261.69
2018-09-18,3511249.8,3093197.05
2018-09-19,3203671.41,2850137.86
2018-09-20,2967505.47,2634513.81
2018-09-21,3391440.87,3055926.25
2018-09-22,3067943.56,2653342.07
2018-09-23,4892505.92,4455722.87
2018-09-24,4916532.68,4394814.48
2018-09-25,3834324.5,3363603.04
2018-09-26,4727732.71,4050861.46
2018-09-27,5609192.49,4998150.71
2018-09-28,5221949.72,4643296.21
2018-09-29,5089871.44,4351327.13
2018-09-30,5437181.81,4591821.05
2018-10-01,4742181.64,4115311.14
2018-10-02,1807247.84,1354070.12
2018-10-03,1798411.4,1414782.3
2018-10-04,2726313.6,2140614.37
2018-10-05,2484898.47,1911895.45
2018-10-06,2157385.6,1668290.7
2018-10-07,2767415.65,2075893.96
2018-10-08,3075660.75,2408923.48
2018-10-09,2768213.46,2199027.83
2018-10-10,1759060.3,1352309.05
2018-10-11,2288675.28,1804152.97
2018-10-12,3801607.19,3093283.75
2018-10-13,3486645.25,2756384.22
2018-10-14,3516624.21,2744217.98
2018-10-15,3593428.63,2809961.8
2018-10-16,4126610.48,3221862.51
2018-10-17,2193280.79,1721100.93
2018-10-18,2364712.74,1825738.91
2018-10-19,2753648.17,2191447.61
2018-10-20,3067392.26,2428564.0
2018-10-21,2965006.46,2322786.28
2018-10-22,3760345.32,3093167.35
2018-10-23,3210408.93,2590626.71
2018-10-24,2388950.39,1810211.59
2018-10-25,2281239.32,1789602.98
2018-10-26,2925667.62,2326884.75
2018-10-27,3517566.83,2788248.35
2018-10-28,5148086.02,4236118.44
2018-10-29,6121160.36,4854267.79
2018-10-30,5647021.76,4534254.48
2018-10-31,5340696.76,4313400.22
2018-11-01,4100504.23,3207191.36
2018-11-02,1332091.2,973346.43
2018-11-03,1775113.55,1429465.35
2018-11-04,2595301.17,2110463.11
2018-11-05,2667990.75,2059523.3
2018-11-06,2019349.93,1662050.67
2018-11-07,2141247.67,1769789.01
2018-11-08,1913450.02,1511722.76
2018-11-09,2619129.29,2039164.75
2018-11-10,2402388.27,1910373.68
2018-11-11,3568388.14,2844379.91
2018-11-12,2517159.72,2054634.4
2018-11-13,1925203.6,1550255.36
2018-11-14,1687382.45,1226935.5
2018-11-15,2055680.2,1571568.0
2018-11-16,2040967.69,1635316.04
2018-11-17,2025956.74,1601361.16
2018-11-18,3630560.3,3005034.69
2018-11-19,2171786.9,1822847.47
2018-11-20,2495899.61,2196442.6
2018-11-21,1870994.01,1826252.29
2018-11-22,1690197.81,1647708.27
2018-11-23,1647035.11,1656826.5
2018-11-24,1991985.26,1889498.02
2018-11-25,2085511.05,2029509.86
2018-11-26,2543960.96,2433523.18
2018-11-27,2369522.33,2218838.51
2018-11-28,1733474.59,1753556.92
2018-11-29,2226459.09,2127649.92
2018-11-30,2058963.14,2054767.53
2018-12-01,1216044.13,1211686.23
2018-12-02,977052.29,950959.05
2018-12-03,1855981.25,1750191.91
2018-12-04,1606060.57,1508604.3
2018-12-05,1085024.44,1036671.25
2018-12-06,942014.91,946159.68
2018-12-07,1200649.15,1205634.51
2018-12-08,1453175.2,1434521.0
2018-12-09,1834112.01,1791856.09
2018-12-10,1719022.37,1695031.78
2018-12-11,1670763.83,1670771.64
2018-12-12,1416824.27,1409602.12
2018-12-13,1605917.55,1631146.11
2018-12-14,1986080.6,1901692.62
2018-12-15,1761139.67,1649696.47
2018-12-16,1956185.08,1973002.66
2018-12-17,1975625.37,2012021.47
2018-12-18,1917848.83,1813056.96
2018-12-19,1548668.19,1537872.76
2018-12-20,2111859.13,1955020.76
2018-12-21,1795780.71,1747996.02
2018-12-22,1497206.71,1451328.96
2018-12-23,1221387.72,1203158.82
2018-12-24,2110373.43,2051630.86
2018-12-25,1398293.31,1329598.03
2018-12-26,1989426.16,1906954.63
2018-12-27,2379859.2,2336594.02
2018-12-28,4637468.16,4553417.55
2018-12-29,4597405.16,4592577.25
2018-12-30,3975279.59,3817470.28
2018-12-31,3827364.78,3811034.54
2019-01-01,2430742.1,2422276.45
2019-01-02,857486.8,611460.51
2019-01-03,1095516.84,931676.57
2019-01-04,1356732.44,1032253.29
2019-01-05,1752585.71,1344358.95
2019-01-06,1660128.37,1324455.7
2019-01-07,1936096.71,1554210.1
2019-01-08,1715399.79,1347590.83
2019-01-09,1858318.85,1516237.67
2019-01-10,1259650.79,1032558.86
2019-01-11,2153841.45,1671962.72
2019-01-12,2073990.81,1674370.35
2019-01-13,3354624.45,2671314.89
2019-01-14,2361690.18,1807957.6
2019-01-15,1504083.3,1181548.42
2019-01-16,1724908.79,1349961.65
2019-01-17,2280332.07,1816414.62
2019-01-18,1474326.17,1227149.16
2019-01-19,1754206.62,1335367.18
2019-01-20,3160071.59,2517012.51
2019-01-21,2299476.91,1856585.16
2019-01-22,2108562.98,1708188.75
2019-01-23,1826741.5,1369479.14
2019-01-24,2523490.79,2014906.08
2019-01-25,2014411.34,1674040.36
2019-01-26,2940618.52,2385985.7
2019-01-27,4391507.1,3459322.38
2019-01-28,4748349.69,3779471.66
2019-01-29,4822586.51,3839462.75
2019-01-30,3962494.16,3161585.88
2019-01-31,3557233.24,2914824.87
2019-02-01,2922884.32,2311260.65
2019-02-02,1988116.58,1648391.91
2019-02-03,2075616.33,1663159.13
2019-02-04,1690969.52,1412906.86
2019-02-05,1648913.11,1341931.74
2019-02-06,2019237.55,1620812.0
2019-02-07,1807804.86,1498934.77
2019-02-08,1887002.96,1514639.32
2019-02-09,2204244.85,1794590.32
2019-02-10,2992194.41,2405467.55
2019-02-11,3050258.51,2505704.13
2019-02-12,2270445.76,1865294.51
2019-02-13,2305149.57,1875958.77
2019-02-14,2959207.82,2441504.63
2019-02-15,2813189.48,2241015.21
2019-02-16,2890421.0,2337140.26
2019-02-17,3658575.54,2895275.54
2019-02-18,4680433.34,3760557.76
2019-02-19,1783513.49,1498699.8
2019-02-20,3142305.74,2556936.4
2019-02-21,3225995.91,2685076.1
2019-02-22,2981029.98,2400898.37
2019-02-23,3243671.03,2744035.42
2019-02-24,4659488.7,3774721.6
2019-02-25,6710330.49,5461991.46
2019-02-26,5143906.53,4181682.12
2019-02-27,4911504.39,3881267.76
2019-02-28,3391644.13,2722597.05
2019-03-01,2228532.66,1861831.11
2019-03-02,662215.74,563992.66
2019-03-03,925441.51,757846.4
2019-03-04,1915592.53,1559541.64
2019-03-05,2386338.6,1912200.04
2019-03-06,3341337.75,2745260.51
2019-03-07,2432557.33,1818192.91
2019-03-08,2666858.91,2181539.6
2019-03-09,3019892.33,2454977.33
2019-03-10,2681616.97,2134676.6
2019-03-11,2420084.85,1983304.37
2019-03-12,3925730.26,3314125.8
2019-03-13,5148543.25,4034220.49
2019-03-14,4367141.68,3458729.41
2019-03-15,3296671.21,2596766.78
2019-03-16,2593942.24,2020686.01
2019-03-17,3647905.41,2976722.37
2019-03-18,4462652.85,3659897.03
2019-03-19,4580736.76,3861332.4
2019-03-20,5766530.12,4960357.22
2019-03-21,4408617.11,3962414.33
2019-03-22,3610928.89,3304221.4
2019-03-23,3582976.25,3279702.06
2019-03-24,4240123.5,3766823.0
2019-03-25,4446564.37,4012232.01
2019-03-26,5345042.2,4766707.57
2019-03-27,6535411.89,5978075.49
2019-03-28,5315964.12,4667097.61
2019-03-29,4309156.23,3848197.98
2019-03-30,9442671.99,8583254.53
2019-03-31,7501232.88,6774268.33
2019-04-01,7842271.08,7122821.67
2019-04-02,6799630.38,6231069.37
2019-04-03,6787287.3,6224164.42
2019-04-04,2048272.63,1722283.77
2019-04-05,1919484.59,1795248.81
2019-04-06,2259659.48,2043470.72
2019-04-07,2241076.34,2042622.76
2019-04-08,3104721.28,2774939.49
2019-04-09,3989319.25,3630481.23
2019-04-10,3426420.13,3160123.01
2019-04-11,3579994.96,3276911.01
2019-04-12,3059845.93,2753429.2
2019-04-13,3248777.0,3006192.84
2019-04-14,4002434.76,3635296.53
2019-04-15,3468600.1,3009772.87
2019-04-16,5005921.07,4277532.29
2019-04-17,4866105.58,3844447.57
2019-04-18,3458407.78,2689432.07
2019-04-19,3282803.64,2507866.68
2019-04-20,3583833.11,2817340.98
2019-04-21,4280648.65,3400564.11
2019-04-22,5111723.35,4071500.83
2019-04-23,6076381.37,4899064.86
2019-04-24,6020945.99,4856675.57
2019-04-25,4244369.27,3305396.09
2019-04-26,3983588.88,3067018.69
2019-04-27,4765470.57,3742260.25
2019-04-28,5579108.13,4391470.92
2019-04-29,9634257.78,7639657.66
2019-04-30,8059929.99,6487250.52
2019-05-01,8442603.96,6897673.92
2019-05-02,7808399.68,6038961.99
2019-05-03,4022286.5,3234443.01
2019-05-04,2045383.76,1603260.81
2019-05-05,2460393.45,1889099.54
2019-05-06,3089088.99,2546015.45
2019-05-07,3216799.62,2460959.9
2019-05-08,3179618.97,2549583.11
2019-05-09,3478743.01,2820877.92
2019-05-10,3379956.2,2669556.82
2019-05-11,3223254.17,2537597.46
2019-05-12,3692378.28,2866716.95
2019-05-13,4792349.11,3788342.27
2019-05-14,4862166.63,3833993.27
2019-05-15,5013097.75,3959824.14
2019-05-16,4763396.54,3739102.59
2019-05-17,4890006.38,3947766.75
2019-05-18,4212074.41,3390993.32
2019-05-19,3110577.15,2404869.12
2019-05-20,4833855.83,3883813.76
2019-05-21,4376980.41,3545197.6
2019-05-22,5873623.7,4676076.56
2019-05-23,5059289.39,4065945.82
2019-05-24,4257574.66,3427856.53
2019-05-25,2703860.17,2041659.91
2019-05-26,3290638.14,2614660.18
2019-05-27,3692587.25,3103910.35
2019-05-28,4649913.83,3737938.55
2019-05-29,6694197.08,5100391.64
2019-05-30,10560540.55,8440357.87
2019-05-31,8767512.49,6975728.64
2019-06-01,8443797.15,6772402.64
2019-06-02,7455195.67,6102711.18
2019-06-03,6200836.36,4928192.22
2019-06-04,3657388.71,2889750.29
2019-06-05,3116184.22,2354873.53
2019-06-06,3413543.4,2707745.48
2019-06-07,2810118.57,2267280.87
2019-06-08,3253725.42,2576270.0
2019-06-09,4254903.93,3456557.9
2019-06-10,4783133.64,3750235.77
2019-06-11,4164146.71,3288307.35
2019-06-12,4780123.09,3862755.17
2019-06-13,3141446.63,2434324.12
2019-06-14,3321275.31,2699480.09
2019-06-15,4401658.94,3526274.43
2019-06-16,3952891.26,3206561.32
2019-06-17,4164327.54,3246799.45
2019-06-18,5036738.58,4114695.79
2019-06-19,5640058.49,4485935.07
2019-06-20,4189605.48,3314789.57
2019-06-21,3812450.83,3058079.55
2019-06-22,4550924.39,3531072.86
2019-06-23,3568419.01,3068943.59
2019-06-24,3996277.5,3433419.57
2019-06-25,5688790.13,5142260.13
2019-06-26,5662278.62,5280030.26
2019-06-27,3630711.11,3603596.44
2019-06-28,4670111.28,4617792.03
2019-06-29,7024746.69,6925205.4
2019-06-30,4945041.75,4627222.46
2019-07-01,4925285.45,4871863.28
2019-07-02,4873332.05,4786134.47
2019-07-03,4886424.07,4756249.61
2019-07-04,1489388.03,1415805.18
2019-07-05,1841931.9,1789551.81
2019-07-06,1673667.75,1672504.8
2019-07-07,2108446.49,2118852.35
2019-07-08,2671803.54,2584413.1
2019-07-09,2568480.24,2386535.86
2019-07-10,2970737.48,2920183.57
2019-07-11,3613434.66,3602172.41
2019-07-12,2385921.03,2226726.44
2019-07-13,2098969.4,1932133.96
2019-07-14,2644124.5,2456787.05
2019-07-15,2978181.99,2929468.55
2019-07-16,3187013.74,3153087.05
2019-07-17,3959202.82,3896487.16
2019-07-18,3615222.41,3550288.82
2019-07-19,2386618.42,2254762.11
2019-07-20,3483966.92,3119293.47
2019-07-21,2833440.98,2457034.76
2019-07-22,3439033.06,2731287.61
2019-07-23,3417186.56,2643724.49
2019-07-24,4684554.37,3722991.01
2019-07-25,4181297.47,3389253.8
2019-07-26,2974387.4,2282672.9
2019-07-27,2400455.83,1937294.99
2019-07-28,3130479.33,2444819.96
2019-07-29,3105749.62,2493332.47
2019-07-30,3330499.22,3199104.79
2019-07-31,5525632.29,6089074.09
2019-08-01,4455488.15,5321254.35
2019-08-02,3938923.04,4562144.93
2019-08-03,2470651.33,3392027.67
2019-08-04,2494912.22,3600849.09
2019-08-05,1043419.2,1459268.06
2019-08-06,1858125.18,2640605.83
2019-08-07,2612652.22,3641188.5
2019-08-08,2075506.82,2794288.53
2019-08-09,1373112.09,1937571.87
2019-08-10,1564845.37,2196994.14
2019-08-11,2346475.31,3292514.02
2019-08-12,1668045.94,2290560.15
2019-08-13,1490813.69,2171947.13
2019-08-14,3101196.53,4169515.66
2019-08-15,2478038.89,3512738.3
2019-08-16,1829640.99,2493094.05
2019-08-17,2003878.36,2733913.19
2019-08-18,1947390.84,2839386.72
2019-08-19,2333967.14,3290384.64
2019-08-20,2278154.51,3059344.57
2019-08-21,2902500.19,3975109.52
2019-08-22,3279690.88,4303594.26
2019-08-23,1923531.37,2481146.96
2019-08-24,1741999.11,2380723.06
2019-08-25,2343821.96,2973037.78
2019-08-26,1566162.85,2092259.75
2019-08-27,2452198.24,3395896.49
2019-08-28,5201709.9,7205663.14
2019-08-29,4504012.62,6055206.11
2019-08-30,5157053.02,6765323.43
2019-08-31,5057671.9,6368386.98
2019-09-01,4505538.06,5575548.49
2019-09-02,1524133.27,1524323.94
2019-09-03,1594821.11,1372800.55
2019-09-04,870213.71,795474.98
2019-09-05,1849227.68,1737296.3
2019-09-06,2055566.63,1816545.14
2019-09-07,2056135.02,1821442.12
2019-09-08,2799308.76,2590587.34
2019-09-09,3586421.12,3025750.34
2019-09-10,2327550.31,2102928.06
2019-09-11,2579418.47,2224939.94
2019-09-12,2239528.24,2055638.17
2019-09-13,2602979.12,2360984.02
2019-09-14,2471379.44,2104170.27
2019-09-15,2704686.82,2355376.75
2019-09-16,3377677.52,3056070.46
2019-09-17,2208634.91,1901278.99
2019-09-18,2218355.01,1872520.36
2019-09-19,2750834.47,2383301.79
2019-09-20,1849923.37,1616131.82
2019-09-21,3723308.64,3312576.87
2019-09-22,3164897.45,2715456.74
2019-09-23,3099449.09,2787237.94
2019-09-24,2947408.34,2515101.0
2019-09-25,2898334.29,2483117.25
2019-09-26,2908501.91,2610054.46
2019-09-27,3950186.78,3564014.93
2019-09-28,3814692.18,3453282.93
2019-09-29,4292493.62,3763429.08
2019-09-30,4319120.35,3566624.12
2019-10-01,3461580.0,2846842.32
2019-10-02,1385364.76,1073130.28
2019-10-03,1326788.68,1033086.86
2019-10-04,1866207.62,1478185.6
2019-10-05,1911023.55,1500730.35
2019-10-06,2387439.44,1819262.68
2019-10-07,1999285.69,1511800.84
2019-10-08,1470915.7,1203719.05
2019-10-09,1397689.65,1162543.67
2019-10-10,1458507.56,1177103.47
2019-10-11,2040409.76,1602691.87
2019-10-12,1557560.26,1243446.67
2019-10-13,2002257.12,1582043.04
2019-10-14,1775994.7,1462978.37
2019-10-15,2018887.59,1548517.17
2019-10-16,1464108.41,1141541.16
2019-10-17,1372058.65,1046890.17
2019-10-18,1653633.26,1278811.6
2019-10-19,2811323.63,2269521.38
2019-10-20,2844841.01,2392660.05
2019-10-21,2711153.32,2148763.37
2019-10-22,2214683.33,1838977.01
2019-10-23,1759141.45,1358481.77
2019-10-24,2022900.04,1666320.71
2019-10-25,3187144.16,2421364.94
2019-10-26,2566324.34,2091249.47
2019-10-27,2753908.73,2215124.51
2019-10-28,4549329.18,3685783.91
2019-10-29,4173624.95,3482498.58
2019-10-30,4011152.34,3303293.41
2019-10-31,3902622.14,3200919.46
2019-11-01,2457372.77,1859550.39
2019-11-02,1251673.78,1011108.33
2019-11-03,1429798.26,1038587.83
2019-11-04,1262571.36,995581.04
2019-11-05,1612667.27,1321321.71
2019-11-06,1293265.9,977612.75
2019-11-07,1946539.7,1520179.67
2019-11-08,1109713.24,903061.67
2019-11-09,2311380.72,1875909.56
2019-11-10,3011648.48,2352435.67
2019-11-11,2092297.23,1711092.76
2019-11-12,2105090.82,1720904.41
2019-11-13,2427345.64,1997625.77
2019-11-14,2269908.4,1766713.41
2019-11-15,2141001.63,1662947.41
2019-11-16,1941582.58,1536690.27
2019-11-17,2590750.35,2104287.3
2019-11-18,2099691.1,1835944.86
2019-11-19,1303736.25,1077699.56
2019-11-20,1211508.93,1056017.89
2019-11-21,1758120.57,1675422.59
2019-11-22,1717259.82,1683212.87
2019-11-23,1275541.97,1314745.82
2019-11-24,1513582.11,1601636.32
2019-11-25,1823713.36,1796200.75
2019-11-26,1658805.72,1632988.64
2019-11-27,1673862.79,1730384.96
2019-11-28,2283224.58,2385990.97
2019-11-29,1727675.92,1763358.52
2019-11-30,1706944.78,1590980.52
2019-12-01,1570052.1,1541270.84
2019-12-02,939051.09,913949.28
2019-12-03,1049432.49,1050128.15
2019-12-04,808148.29,776278.66
2019-12-05,584316.21,549261.88
2019-12-06,1028672.61,965955.9
2019-12-07,1004670.88,991134.01
2019-12-08,992442.58,1015934.13
2019-12-09,1419175.87,1414450.62
2019-12-10,902926.09,843652.61
2019-12-11,1013400.28,984737.87
2019-12-12,928048.97,925066.67
2019-12-13,1377941.74,1350365.69
2019-12-14,1133983.1,1100467.71
2019-12-15,1178357.1,1177403.13
2019-12-16,2441615.29,2435335.9
2019-12-17,1509802.09,1466889.03
2019-12-18,1081751.46,1118946.01
2019-12-19,1755344.65,1729566.17
2019-12-20,1591897.49,1519651.21
2019-12-21,1604411.0,1557139.8
2019-12-22,1998393.15,2053342.91
2019-12-23,1553261.7,1489890.38
2019-12-24,1516895.67,1497007.31
2019-12-25,1299670.93,1288364.93
2019-12-26,962186.25,831064.78
2019-12-27,2014300.3,2077708.75
2019-12-28,3502828.06,3565984.26
2019-12-29,3313547.73,3269447.73
2019-12-30,3576704.95,3493583.35
2019-12-31,2778326.07,2777906.18
2020-01-01,1871817.88,1823332.03
2020-01-02,306693.87,273455.38
2020-01-03,766406.86,609099.87
2020-01-04,888245.03,704147.35
2020-01-05,1285208.07,1020467.61
2020-01-06,970782.47,779316.08
2020-01-07,764267.46,602605.56
2020-01-08,1107287.26,894624.14
2020-01-09,1056334.6,871321.63
2020-01-10,1052535.45,809623.15
2020-01-11,1482481.4,1217653.88
2020-01-12,1377373.92,1076992.76
2020-01-13,1823598.04,1448101.5
2020-01-14,1243925.22,978766.56
2020-01-15,1380005.06,1018100.72
2020-01-16,1030944.9,795470.95
2020-01-17,1830660.94,1431085.31
2020-01-18,1766837.19,1324243.87
2020-01-19,1524971.65,1235381.65
2020-01-20,1754063.39,1357099.14
2020-01-21,1339757.99,1058996.46
2020-01-22,1519425.6,1259362.61
2020-01-23,1004242.27,765471.69
2020-01-24,1704378.2,1375285.81
2020-01-25,1822074.98,1406914.83
2020-01-26,2456410.62,1973809.59
2020-01-27,3063079.4,2398030.81
2020-01-28,2756106.46,2116903.62
2020-01-29,2649423.01,2056424.25
2020-01-30,2487204.75,2078176.85
2020-01-31,1641713.06,1229647.19
2020-02-01,1463943.76,1142123.1
2020-02-02,1093114.88,845764.23
2020-02-03,1316072.4,1043180.49
2020-02-04,1029616.88,806175.81
2020-02-05,1584431.42,1282491.8
2020-02-06,1426441.72,1176781.21
2020-02-07,1459386.86,1149577.39
2020-02-08,2184212.09,1826022.53
2020-02-09,2055783.58,1523755.95
2020-02-10,2291998.17,1847054.74
2020-02-11,1213349.37,971610.69
2020-02-12,1321005.73,1096334.73
2020-02-13,1581431.75,1352362.12
2020-02-14,2037539.68,1651978.34
2020-02-15,2021731.66,1579252.08
2020-02-16,2850540.94,2254151.72
2020-02-17,3027388.85,2358428.94
2020-02-18,1906269.53,1488503.07
2020-02-19,2587869.93,2040282.29
2020-02-20,2179252.94,1655887.69
2020-02-21,1875282.27,1484938.15
2020-02-22,2816611.42,2298912.93
2020-02-23,3660447.62,2943311.48
2020-02-24,4913668.98,3894010.08
2020-02-25,3883383.17,3094926.07
2020-02-26,3776016.2,3155920.72
2020-02-27,2799802.2,2267130.6
2020-02-28,1651589.28,1198881.14
2020-02-29,440505.08,389641.44
2020-03-01,574193.42,436323.03
2020-03-02,723891.53,597321.16
2020-03-03,943222.71,762767.07
2020-03-04,1909614.63,1505586.81
2020-03-05,2333220.72,1843371.65
2020-03-06,1511362.89,1171921.71
2020-03-07,1871812.61,1532326.46
2020-03-08,2407053.63,1849597.49
2020-03-09,2614688.4,2090705.98
2020-03-10,2160515.74,1668007.68
2020-03-11,3433278.78,2692451.6
2020-03-12,4588363.52,3791750.44
2020-03-13,3021810.51,2369481.88
2020-03-14,2973651.06,2401421.48
2020-03-15,3221293.98,2639677.91
2020-03-16,3825962.41,3158330.02
2020-03-17,3337087.52,2593918.94
2020-03-18,4361415.01,3636509.4
2020-03-19,4192556.63,3408251.62
2020-03-20,4714923.6,4026187.52
2020-03-21,3786624.27,3364585.08
2020-03-22,3660217.49,3308325.46
2020-03-23,4599846.79,4217636.5
2020-03-24,3777061.29,3491500.34
2020-03-25,5473119.8,4913905.47
2020-03-26,4976074.87,4486016.71
2020-03-27,5292649.55,4770553.08
2020-03-28,4107108.15,3626441.43
2020-03-29,4853424.1,4204693.19
2020-03-30,8661154.35,7724558.44
2020-03-31,7897174.25,7105527.86
2020-04-01,8755809.46,7957568.75
2020-04-02,7577709.18,6681340.51
2020-04-03,6784809.88,6004344.42
2020-04-04,2596249.84,2421613.19
2020-04-05,2270549.35,2115323.24
2020-04-06,2174513.69,1986210.77
2020-04-07,2970609.75,2686271.15
2020-04-08,4245321.13,3850661.27
2020-04-09,3887991.65,3427172.36
2020-04-10,3023393.36,2760209.97
2020-04-11,3732689.24,3332780.74
2020-04-12,2907846.49,2591717.12
2020-04-13,3947462.22,3605060.08
2020-04-14,3808658.46,3373247.72
2020-04-15,4628778.3,3891917.12
2020-04-16,4375989.59,3596667.75
2020-04-17,4558971.27,3709799.59
2020-04-18,3884483.75,3074401.15
2020-04-19,5420905.61,4354985.3
2020-04-20,3709374.1,2922517.52
2020-04-21,3772726.0,2994859.61
2020-04-22,5657450.97,4439369.34
2020-04-23,5173024.12,4119922.93
2020-04-24,3753095.45,2970279.3
2020-04-25,3664845.35,2858437.84
2020-04-26,4605371.55,3664887.11
2020-04-27,5455531.12,4305091.4
2020-04-28,5014129.21,3953650.56
2020-04-29,10020939.03,8067774.24
2020-04-30,7581421.63,6073119.3
2020-05-01,6232298.35,4980016.59
2020-05-02,4883269.9,3978529.52
2020-05-03,4614868.43,3622251.36
2020-05-04,1696650.37,1285985.68
2020-05-05,2127409.75,1664266.24
2020-05-06,2719040.36,2101438.95
2020-05-07,3735794.57,3081283.21
2020-05-08,3885246.63,3057670.15
2020-05-09,2045722.89,1564919.31
2020-05-10,3584812.06,2817308.7
2020-05-11,2782658.98,2126531.87
2020-05-12,3333481.33,2554876.05
2020-05-13,3150929.25,2367805.02
2020-05-14,4015255.86,3222738.56
2020-05-15,5094966.3,4205637.32
2020-05-16,3808061.0,3113947.78
2020-05-17,3532524.59,2826498.79
2020-05-18,3000875.02,2429735.03
2020-05-19,3027466.21,2447172.14
2020-05-20,3689172.21,3019892.02
2020-05-21,4498828.44,3647887.78
2020-05-22,5108046.04,3839020.41
2020-05-23,4015420.66,3313265.28
2020-05-24,4700650.04,3764671.03
2020-05-25,4378883.27,3340216.53
2020-05-26,3938416.11,3225312.26
2020-05-27,4400378.84,3586763.01
2020-05-28,7125254.26,5586999.34
2020-05-29,8058075.78,6156826.89
2020-05-30,8571150.17,6917398.63
2020-05-31,7068160.11,5722407.19
2020-06-01,7434640.87,6007912.51
2020-06-02,3295138.19,2630884.15
2020-06-03,3497127.32,2854677.4
2020-06-04,2962471.81,2212520.77
2020-06-05,2452274.28,2042840.96
2020-06-06,2258600.23,1840555.75
2020-06-07,2693731.83,2065838.19
2020-06-08,3084455.23,2459766.38
2020-06-09,3331413.85,2608681.96
2020-06-10,3810023.86,3037801.06
2020-06-11,4027121.39,3106482.9
2020-06-12,2833219.35,2245340.12
2020-06-13,2840132.87,2324352.25
2020-06-14,3797554.63,3078986.36
2020-06-15,3921468.12,3112876.56
2020-06-16,3620819.64,2950472.85
2020-06-17,4864660.1,3741174.91
2020-06-18,4188150.34,3329563.04
2020-06-19,2960897.79,2329260.25
2020-06-20,2189006.74,1795056.75
2020-06-21,3477329.48,2740967.86
2020-06-22,3068801.79,2472668.81
2020-06-23,3277142.11,2715748.0
2020-06-24,4983800.13,4272479.54
2020-06-25,4480875.32,3949301.47
2020-06-26,3538964.96,3128909.95
2020-06-27,2952009.99,2893474.01
2020-06-28,4033143.22,4037949.63
2020-06-29,5223388.62,5021085.51
2020-06-30,5506677.04,5509880.9
2020-07-01,4785799.65,4637675.06
2020-07-02,4866951.38,4707883.99
2020-07-03,3696972.88,3771036.88
2020-07-04,706367.78,665027.87
2020-07-05,1406074.5,1343687.36
2020-07-06,2077312.99,1986626.45
2020-07-07,2024009.16,2068227.77
2020-07-08,1848400.71,1796794.0
2020-07-09,2881762.16,2884926.26
2020-07-10,2456330.77,2270775.74
2020-07-11,2777782.43,2617463.18
2020-07-12,2353469.99,2352864.85
2020-07-13,2674159.75,2528820.54
2020-07-14,2241406.69,2199143.63
2020-07-15,2628917.79,2573366.47
2020-07-16,3496916.1,3417273.9
2020-07-17,2963494.21,2910103.21
2020-07-18,2167217.41,2102740.45
2020-07-19,2598183.41,2439859.2
2020-07-20,2378509.49,2153084.64
2020-07-21,3060145.15,2555988.41
2020-07-22,3102912.51,2421357.03
2020-07-23,3882974.91,3066175.92
2020-07-24,3897982.79,3118044.81
2020-07-25,2726776.18,2185291.86
2020-07-26,2852671.37,2228931.73
2020-07-27,2831486.13,2289596.5
