date,sessions,unique_visitors,page_views,bounce_rate,avg_session_duration_sec,traffic_source
2020-09-13,21475,15123,95840,0.00365,146.1,referral
2020-09-14,28528,21280,108347,0.00389,148.8,email_campaign
2020-09-15,30267,22450,113275,0.00372,303.0,social_media
2020-09-16,26144,19196,86584,0.00557,203.7,paid_search
2020-09-17,27837,19900,114571,0.00454,135.7,referral
2020-09-18,21105,15784,100383,0.00425,265.4,email_campaign
2020-09-19,23948,17545,83188,0.00416,181.4,organic_search
2020-09-20,29247,22547,115136,0.00377,152.3,social_media
2020-09-21,29246,22025,136066,0.00353,242.2,paid_search
2020-09-22,27835,20293,106244,0.00409,245.6,paid_search
2020-09-23,28929,21337,145147,0.00541,308.1,organic_search
2020-09-24,22265,17768,114577,0.00411,155.1,paid_search
2020-09-25,30621,24702,109054,0.00553,302.6,paid_search
2020-09-26,25054,18036,118576,0.00549,177.9,referral
2020-09-27,29837,23097,142121,0.00533,315.7,organic_search
2020-09-28,28965,22114,125634,0.00361,311.1,email_campaign
2020-09-29,27997,19870,137528,0.0048,188.6,social_media
2020-09-30,23089,16405,113390,0.00371,307.9,email_campaign
2020-10-01,21266,16930,76549,0.0054,227.6,email_campaign
2020-10-02,18119,14852,77416,0.00406,156.7,organic_search
2020-10-03,20645,14636,67383,0.00513,214.8,paid_search
2020-10-04,19416,14262,73170,0.00533,195.8,organic_search
2020-10-05,24911,19722,131231,0.00403,246.0,email_campaign
2020-10-06,23347,19051,99243,0.00576,213.7,paid_search
2020-10-07,21132,15554,84375,0.00367,284.1,organic_search
2020-10-08,20037,16325,64298,0.00432,287.7,email_campaign
2020-10-09,22199,17432,101056,0.00555,316.3,paid_search
2020-10-10,20615,15266,103142,0.00534,101.8,organic_search
2020-10-11,20115,14199,93659,0.00448,275.5,paid_search
2020-10-12,20896,16465,72670,0.00525,289.6,referral
2020-10-13,20981,16932,82348,0.00361,302.7,organic_search
2020-10-14,21476,16150,80061,0.0035,209.4,referral
2020-10-15,20834,16576,105217,0.00326,201.8,organic_search
2020-10-16,21601,16609,104505,0.00443,145.1,paid_search
2020-10-17,21266,15812,71380,0.00514,149.1,paid_search
2020-10-18,20371,16113,78229,0.00534,180.7,paid_search
2020-10-19,19438,15597,66703,0.00516,152.5,organic_search
2020-10-20,19028,15363,64480,0.00571,285.2,paid_search
2020-10-21,23461,18428,125439,0.00371,185.7,referral
2020-10-22,19036,14034,92719,0.00461,145.3,email_campaign
2020-10-23,22434,17640,111878,0.00441,180.6,paid_search
2020-10-24,22947,18684,96280,0.00343,287.6,social_media
2020-10-25,19591,14128,93877,0.00564,255.7,organic_search
2020-10-26,21875,17852,75409,0.00374,251.9,social_media
2020-10-27,22036,16781,78948,0.00509,181.9,paid_search
2020-10-28,20859,15866,66974,0.00575,178.3,social_media
2020-10-29,21829,16036,95302,0.00432,144.5,organic_search
2020-10-30,22356,17201,94204,0.00408,182.9,email_campaign
2020-10-31,23949,18930,111408,0.00482,300.9,paid_search
2020-11-01,18245,12972,61204,0.00405,261.0,paid_search
2020-11-02,19551,14750,64224,0.00324,183.2,social_media
2020-11-03,17361,12559,82603,0.00566,212.2,referral
2020-11-04,16277,12255,56661,0.00418,293.4,email_campaign
2020-11-05,15813,12731,64934,0.00566,108.1,organic_search
2020-11-06,16918,12621,85878,0.00412,316.2,paid_search
2020-11-07,17082,12711,79468,0.00569,233.5,referral
2020-11-08,18445,13486,81091,0.00527,190.7,paid_search
2020-11-09,17701,12953,76286,0.00418,118.0,paid_search
2020-11-10,19293,13687,77336,0.00477,315.5,paid_search
2020-11-11,18790,14166,76190,0.00338,296.6,email_campaign
2020-11-12,17856,12841,86498,0.00527,174.6,referral
2020-11-13,17396,12776,77474,0.00556,279.4,email_campaign
2020-11-14,17694,12793,72612,0.00576,243.0,direct
2020-11-15,14260,10406,61122,0.00412,188.5,organic_search
2020-11-16,18092,14243,97390,0.00504,296.1,email_campaign
2020-11-17,16039,12068,67477,0.00563,128.4,organic_search
2020-11-18,16491,11715,73039,0.00524,213.6,organic_search
2020-11-19,16250,13117,59654,0.00577,283.0,paid_search
2020-11-20,17855,13458,79186,0.0043,176.8,organic_search
2020-11-21,17079,12036,83706,0.00347,295.2,social_media
2020-11-22,16764,12087,75792,0.00542,254.4,paid_search
2020-11-23,15370,11896,81227,0.00418,126.5,organic_search
2020-11-24,18796,13402,84515,0.00393,141.6,paid_search
2020-11-25,15420,10841,54787,0.00336,134.0,organic_search
2020-11-26,16733,13329,79614,0.00552,213.0,organic_search
2020-11-27,17323,13271,92052,0.00399,254.4,organic_search
2020-11-28,18543,13712,71710,0.00329,285.2,organic_search
2020-11-29,18159,14657,98612,0.00482,100.2,email_campaign
2020-11-30,17824,13249,69923,0.00565,139.2,organic_search
2020-12-01,19647,14036,101454,0.00425,101.6,organic_search
2020-12-02,20023,16101,69321,0.00466,296.8,organic_search
2020-12-03,20422,15573,85659,0.0054,254.5,paid_search
2020-12-04,16123,12162,75877,0.00414,150.9,social_media
2020-12-05,19449,13722,102800,0.00559,305.9,organic_search
2020-12-06,19233,15083,87799,0.00345,265.8,paid_search
2020-12-07,17942,14544,75482,0.00385,124.6,social_media
2020-12-08,18946,14954,83991,0.00348,139.4,email_campaign
2020-12-09,19732,14464,64921,0.00403,124.6,organic_search
2020-12-10,16485,13246,64712,0.00346,260.4,paid_search
2020-12-11,16188,11995,58965,0.00344,198.6,organic_search
2020-12-12,16777,13540,71386,0.00418,156.0,paid_search
2020-12-13,16467,12133,58632,0.0048,194.7,paid_search
2020-12-14,19160,14625,69801,0.00428,314.9,paid_search
2020-12-15,20367,15824,98777,0.00494,315.9,organic_search
2020-12-16,19278,15286,93923,0.00503,110.3,paid_search
2020-12-17,19854,14704,70559,0.00324,294.3,referral
2020-12-18,20218,14273,75635,0.00519,307.7,organic_search
2020-12-19,20038,15556,91258,0.00409,259.5,paid_search
2020-12-20,20214,16185,71596,0.00474,258.1,paid_search
2020-12-21,18862,15018,79432,0.0046,168.1,referral
2020-12-22,18707,13230,83873,0.00368,292.1,social_media
2020-12-23,19179,14954,95061,0.00569,292.5,email_campaign
2020-12-24,20374,15600,88847,0.00486,159.9,paid_search
2020-12-25,19207,14605,70159,0.00343,250.6,paid_search
2020-12-26,19934,15114,93736,0.0053,170.4,email_campaign
2020-12-27,22306,16526,92481,0.00346,281.6,organic_search
2020-12-28,18063,14637,96451,0.00526,293.1,social_media
2020-12-29,21080,15731,90633,0.0035,136.0,organic_search
2020-12-30,20533,16778,69320,0.00328,280.3,organic_search
2020-12-31,17767,13361,93445,0.00519,109.3,email_campaign
2021-01-01,14570,11040,49430,0.00361,132.6,referral
2021-01-02,13267,10265,60079,0.00422,125.3,paid_search
2021-01-03,14741,11620,73963,0.00578,179.8,paid_search
2021-01-04,14929,10471,52523,0.00473,171.1,social_media
2021-01-05,16138,12708,53744,0.00485,306.4,email_campaign
2021-01-06,16334,12369,83419,0.00445,227.4,referral
2021-01-07,16711,11962,91756,0.00402,210.0,paid_search
2021-01-08,16364,13392,62434,0.00433,234.0,organic_search
2021-01-09,16343,11944,64540,0.00532,307.6,social_media
2021-01-10,13484,9896,58053,0.00391,206.6,social_media
2021-01-11,16493,11978,55382,0.00448,314.0,email_campaign
2021-01-12,15881,11461,69707,0.00466,319.8,paid_search
2021-01-13,15076,10739,53234,0.00479,182.6,referral
2021-01-14,16537,11936,53246,0.00442,215.2,social_media
2021-01-15,15763,11957,60315,0.0046,247.6,direct
2021-01-16,15667,11566,78596,0.00529,286.5,direct
2021-01-17,16227,13003,67057,0.00531,293.8,social_media
2021-01-18,15948,11290,59449,0.0058,159.4,organic_search
2021-01-19,16117,12572,68303,0.00439,228.1,referral
2021-01-20,15543,11545,69867,0.0039,191.7,paid_search
2021-01-21,15673,11090,61671,0.00406,236.5,social_media
2021-01-22,16747,12024,55374,0.00472,303.9,organic_search
2021-01-23,16160,12050,61099,0.00539,235.4,social_media
2021-01-24,15728,11746,57187,0.00329,284.5,organic_search
2021-01-25,17059,12064,85576,0.00542,317.7,organic_search
2021-01-26,16118,12581,57820,0.00352,147.1,paid_search
2021-01-27,17898,14011,68989,0.00544,249.6,organic_search
2021-01-28,14112,9931,72021,0.00489,213.6,direct
2021-01-29,15601,11768,66036,0.00469,239.3,referral
2021-01-30,16213,12103,85859,0.00557,251.5,paid_search
2021-01-31,14307,10979,54842,0.00343,126.3,paid_search
2021-02-01,24811,19041,121401,0.00348,190.4,social_media
2021-02-02,25619,18057,116068,0.00568,238.1,organic_search
2021-02-03,24601,19055,96562,0.00434,190.5,organic_search
2021-02-04,24393,17316,85004,0.00511,305.8,organic_search
2021-02-05,23162,16799,89702,0.00469,152.2,social_media
2021-02-06,28524,20728,141994,0.00441,302.9,organic_search
2021-02-07,25884,19478,129366,0.00353,109.9,direct
2021-02-08,22937,17347,83607,0.00412,302.6,referral
2021-02-09,22393,18180,108739,0.00352,212.8,referral
2021-02-10,21106,16559,98582,0.00484,191.8,organic_search
2021-02-11,23164,18564,120219,0.00466,128.2,organic_search
2021-02-12,20050,15090,103675,0.00458,242.3,referral
2021-02-13,20675,16310,86780,0.00384,293.6,organic_search
2021-02-14,19107,14102,97327,0.00506,260.8,paid_search
2021-02-15,21007,16081,68470,0.0035,225.4,direct
2021-02-16,24988,18787,98983,0.00456,306.7,social_media
2021-02-17,27259,21684,107385,0.00556,115.0,social_media
2021-02-18,23888,19308,121845,0.00517,298.3,email_campaign
2021-02-19,20136,15365,97088,0.00359,223.4,organic_search
2021-02-20,22514,16093,81093,0.00339,211.0,referral
2021-02-21,24929,19918,113473,0.00542,236.0,email_campaign
2021-02-22,21488,16743,88253,0.00469,240.4,social_media
2021-02-23,23227,17758,110633,0.00438,108.4,direct
2021-02-24,24814,18311,109543,0.0052,314.6,email_campaign
2021-02-25,25641,19004,117903,0.00441,264.5,social_media
2021-02-26,20529,16603,85164,0.00369,203.7,paid_search
2021-02-27,22079,15987,117948,0.0057,317.3,paid_search
2021-02-28,26771,19046,121825,0.00433,227.0,organic_search
2021-03-01,30058,23636,139274,0.00377,126.6,email_campaign
2021-03-02,34281,27865,150636,0.00511,194.1,organic_search
2021-03-03,37125,27617,174633,0.00415,299.1,organic_search
2021-03-04,34850,24960,180481,0.00534,218.7,organic_search
2021-03-05,34458,27269,136717,0.00504,316.3,organic_search
2021-03-06,33670,27371,133076,0.00449,177.2,email_campaign
2021-03-07,36948,28600,157069,0.00565,225.9,social_media
2021-03-08,35780,27855,140464,0.00349,178.3,referral
2021-03-09,31141,22131,156070,0.00526,294.3,social_media
2021-03-10,37934,26752,195688,0.00398,276.9,social_media
2021-03-11,34349,26011,168223,0.00457,186.7,direct
2021-03-12,32364,23561,105747,0.00346,169.7,social_media
2021-03-13,31175,24629,112065,0.00406,307.3,direct
2021-03-14,30999,25273,114789,0.00547,116.3,paid_search
2021-03-15,31562,23684,161584,0.00392,170.8,paid_search
2021-03-16,30694,24351,159810,0.00459,213.6,social_media
2021-03-17,31897,25392,170214,0.00481,318.6,organic_search
2021-03-18,35408,28839,182242,0.00579,124.5,organic_search
2021-03-19,34760,28067,120473,0.00385,261.3,email_campaign
2021-03-20,31417,24295,126393,0.00464,310.7,email_campaign
2021-03-21,34445,26647,124002,0.00406,269.6,social_media
2021-03-22,33491,26683,121744,0.00439,103.1,direct
2021-03-23,28368,20831,105036,0.00451,101.6,paid_search
2021-03-24,28378,21514,109227,0.00399,278.7,organic_search
2021-03-25,36949,28753,161932,0.0058,167.8,paid_search
2021-03-26,31567,22349,122036,0.00566,302.5,referral
2021-03-27,32631,23595,147924,0.00472,192.1,direct
2021-03-28,30890,23435,161355,0.00435,310.2,organic_search
2021-03-29,34658,26535,185511,0.00415,299.9,paid_search
2021-03-30,27851,21589,134872,0.00472,193.7,organic_search
2021-03-31,30899,22549,126799,0.00356,218.2,direct
2021-04-01,41841,33400,158113,0.00403,102.2,direct
2021-04-02,44123,31584,214010,0.00524,161.5,direct
2021-04-03,41643,30558,161901,0.00477,166.6,organic_search
2021-04-04,39805,28128,200899,0.00365,196.2,social_media
2021-04-05,47943,35534,209958,0.00383,290.8,paid_search
2021-04-06,44337,34814,229084,0.00406,121.4,referral
2021-04-07,42648,32357,157589,0.00389,167.3,organic_search
2021-04-08,46956,35299,239902,0.0052,298.8,email_campaign
2021-04-09,45568,33443,193914,0.00416,223.0,social_media
2021-04-10,42541,34382,205786,0.00336,124.6,organic_search
2021-04-11,43154,32111,138797,0.00477,123.6,organic_search
2021-04-12,47621,35359,182817,0.00406,136.3,paid_search
2021-04-13,43787,33075,237704,0.00397,108.1,email_campaign
2021-04-14,41868,33201,218893,0.00531,246.5,organic_search
2021-04-15,46066,36105,162617,0.00469,310.4,organic_search
2021-04-16,43728,33236,155174,0.00322,152.8,paid_search
2021-04-17,47170,34731,171205,0.00534,115.7,paid_search
2021-04-18,42920,32739,155375,0.00324,144.0,paid_search
2021-04-19,48473,38183,183223,0.00336,259.3,organic_search
2021-04-20,42582,31626,150485,0.0038,111.5,organic_search
2021-04-21,37415,28122,137412,0.00492,313.6,email_campaign
2021-04-22,44828,33107,221933,0.00485,194.4,referral
2021-04-23,41069,30398,194843,0.00376,281.1,organic_search
2021-04-24,45034,36788,211215,0.00511,115.6,referral
2021-04-25,50274,40430,254833,0.00382,185.6,paid_search
2021-04-26,40077,31568,164581,0.0055,191.9,referral
2021-04-27,43799,31642,206019,0.00544,289.7,email_campaign
2021-04-28,47571,33983,212630,0.00415,135.5,organic_search
2021-04-29,46907,33983,162107,0.00467,211.1,social_media
2021-04-30,50714,40411,194628,0.0044,296.5,organic_search
2021-05-01,38587,27949,180978,0.00444,209.5,organic_search
2021-05-02,39941,31361,128241,0.00499,251.8,referral
2021-05-03,47936,36124,207575,0.00339,204.0,organic_search
2021-05-04,40128,32736,172741,0.00381,234.2,social_media
2021-05-05,42121,33188,224669,0.00355,310.3,referral
2021-05-06,38251,30338,146607,0.00576,271.6,direct
2021-05-07,40597,32930,186760,0.00446,218.7,referral
2021-05-08,42180,30797,202495,0.00353,127.5,organic_search
2021-05-09,47574,36687,221606,0.00548,269.9,paid_search
2021-05-10,40689,28723,146918,0.00462,297.6,referral
2021-05-11,41632,30068,216979,0.0048,212.8,direct
2021-05-12,40035,31679,173943,0.00577,209.6,social_media
2021-05-13,44172,33131,145415,0.00399,314.8,direct
2021-05-14,41669,29288,220903,0.00351,102.1,social_media
2021-05-15,44877,32359,163408,0.00347,280.4,paid_search
2021-05-16,46038,32930,178309,0.00408,182.2,direct
2021-05-17,40445,29227,133550,0.00383,152.7,social_media
2021-05-18,40506,32133,144075,0.00576,222.9,organic_search
2021-05-19,40499,31915,191765,0.00425,142.8,organic_search
2021-05-20,48008,34549,234218,0.00347,203.3,organic_search
2021-05-21,40494,30867,207787,0.00544,279.2,email_campaign
2021-05-22,36963,28930,152131,0.0052,171.9,referral
2021-05-23,45854,34982,172164,0.00495,239.7,referral
2021-05-24,44500,33428,223584,0.00502,217.5,organic_search
2021-05-25,40082,28264,149247,0.00543,127.9,referral
2021-05-26,45774,37206,211861,0.00394,281.4,organic_search
2021-05-27,35745,28000,177423,0.00476,133.8,organic_search
2021-05-28,41259,31125,152716,0.00514,177.9,email_campaign
2021-05-29,30460,22820,165532,0.00538,233.5,paid_search
2021-05-30,36841,26242,147220,0.00458,164.0,email_campaign
2021-05-31,44156,33751,169380,0.005,219.6,organic_search
2021-06-01,40847,32094,213982,0.00449,220.1,organic_search
2021-06-02,42831,31013,182212,0.00467,265.3,social_media
2021-06-03,48600,38637,184769,0.00478,317.2,organic_search
2021-06-04,44701,32417,226819,0.00366,162.1,organic_search
2021-06-05,46818,37746,238843,0.00404,162.2,email_campaign
2021-06-06,40909,32161,150967,0.00449,169.9,social_media
2021-06-07,46202,33516,198783,0.00562,166.2,social_media
2021-06-08,45781,37084,219913,0.0048,130.8,organic_search
2021-06-09,34088,27887,130269,0.00422,205.6,social_media
2021-06-10,44249,32430,217077,0.00424,187.7,direct
2021-06-11,44246,32772,164717,0.00473,208.8,organic_search
2021-06-12,44378,35506,154157,0.00537,193.4,paid_search
2021-06-13,42050,31300,215993,0.00388,213.2,social_media
2021-06-14,46537,36237,246126,0.00571,180.9,organic_search
2021-06-15,44310,31547,210222,0.00492,195.6,social_media
2021-06-16,44337,35817,229232,0.00564,183.3,referral
2021-06-17,47460,37553,238402,0.00345,151.4,social_media
2021-06-18,43011,34964,202414,0.00547,254.9,organic_search
2021-06-19,43105,35045,148637,0.00338,136.3,organic_search
2021-06-20,45601,33536,218671,0.00391,216.3,organic_search
2021-06-21,50225,40208,255212,0.00545,177.1,paid_search
2021-06-22,44414,35172,231173,0.00469,138.0,social_media
2021-06-23,40031,31413,139944,0.0047,136.9,email_campaign
2021-06-24,46126,36500,189683,0.00479,146.7,referral
2021-06-25,38862,30258,150660,0.00423,229.1,referral
2021-06-26,38286,28676,174622,0.00459,153.9,organic_search
2021-06-27,49137,39354,260766,0.00541,308.4,social_media
2021-06-28,46294,35882,202773,0.00329,285.4,direct
2021-06-29,40996,30081,215178,0.00321,133.5,paid_search
2021-06-30,45773,33294,233584,0.00399,152.9,paid_search
2021-07-01,37571,29901,180410,0.00362,141.3,email_campaign
2021-07-02,33233,27127,152049,0.00522,253.8,email_campaign
2021-07-03,35152,24966,184088,0.00333,257.1,organic_search
2021-07-04,32810,24267,170944,0.00448,297.0,referral
2021-07-05,29990,21941,119299,0.00467,103.6,paid_search
2021-07-06,31012,23158,156722,0.00358,154.2,organic_search
2021-07-07,30311,24007,123602,0.00322,297.9,email_campaign
2021-07-08,33426,25458,118185,0.00361,145.3,paid_search
2021-07-09,34217,25366,174288,0.00546,162.7,organic_search
2021-07-10,31779,22917,150809,0.00565,120.0,referral
2021-07-11,30443,23946,142310,0.00553,163.7,organic_search
2021-07-12,34467,27984,123706,0.00358,100.9,email_campaign
2021-07-13,34885,25203,146821,0.00502,244.7,organic_search
2021-07-14,38621,27441,155193,0.00534,304.3,organic_search
2021-07-15,34804,27447,145288,0.00401,304.9,organic_search
2021-07-16,33529,24745,133076,0.00399,300.8,email_campaign
2021-07-17,34590,25085,138564,0.00435,153.7,email_campaign
2021-07-18,38368,30559,130106,0.00372,134.7,email_campaign
2021-07-19,34197,26768,167299,0.00495,178.7,social_media
2021-07-20,30516,22658,113914,0.00324,117.5,organic_search
2021-07-21,33646,23848,179592,0.00372,144.2,organic_search
2021-07-22,32412,25523,158492,0.00341,131.8,organic_search
2021-07-23,32445,26329,134930,0.00425,202.6,social_media
2021-07-24,31592,25814,118083,0.00556,300.8,organic_search
2021-07-25,35455,26715,120481,0.00497,179.7,referral
2021-07-26,33451,23825,147504,0.00354,148.6,paid_search
2021-07-27,33644,23932,164830,0.00456,191.4,organic_search
2021-07-28,34683,25833,113756,0.00361,264.4,social_media
2021-07-29,32982,24449,136497,0.00446,184.2,paid_search
2021-07-30,36061,26735,140586,0.00362,296.0,organic_search
2021-07-31,29917,22395,154337,0.00531,314.0,email_campaign
2021-08-01,37105,27725,195190,0.0039,187.9,paid_search
2021-08-02,42139,33273,143292,0.00425,264.2,direct
2021-08-03,34871,28444,134855,0.00349,174.5,organic_search
2021-08-04,42489,31819,211792,0.00371,183.6,social_media
2021-08-05,37593,29342,166972,0.00505,278.1,paid_search
2021-08-06,41901,33170,150778,0.00563,245.9,direct
2021-08-07,36018,27276,115308,0.00436,168.8,organic_search
2021-08-08,39567,31128,138739,0.0041,211.9,paid_search
2021-08-09,39113,27660,163795,0.00488,116.1,paid_search
2021-08-10,39302,29245,155199,0.0052,265.9,organic_search
2021-08-11,30995,24667,159578,0.00536,156.9,direct
2021-08-12,38269,29771,208637,0.00442,210.7,paid_search
2021-08-13,37306,29688,123156,0.00537,316.2,organic_search
2021-08-14,37592,29767,175016,0.00491,177.1,organic_search
2021-08-15,39171,29071,146883,0.00444,256.6,email_campaign
2021-08-16,42739,32073,186199,0.00569,263.5,organic_search
2021-08-17,35832,25317,135797,0.00361,205.1,organic_search
2021-08-18,33929,26293,149882,0.00376,162.6,paid_search
2021-08-19,34659,26539,156110,0.00488,240.4,referral
2021-08-20,36779,28824,123466,0.00367,297.9,paid_search
2021-08-21,35239,27158,150437,0.00374,288.1,social_media
2021-08-22,33822,26677,184931,0.00439,157.1,email_campaign
2021-08-23,41170,32849,199026,0.00455,236.8,social_media
2021-08-24,33874,25023,154508,0.00417,263.4,paid_search
2021-08-25,42700,33671,212858,0.00335,130.8,organic_search
2021-08-26,44382,33320,172425,0.00358,212.0,referral
2021-08-27,31425,25653,154963,0.00448,279.5,paid_search
2021-08-28,40471,32901,163592,0.00478,301.7,paid_search
2021-08-29,38145,28063,192572,0.00445,157.5,organic_search
2021-08-30,41162,33329,194304,0.00332,284.6,email_campaign
2021-08-31,41421,33047,200812,0.00341,221.0,direct
2021-09-01,27326,19208,99898,0.0054,279.6,email_campaign
2021-09-02,28236,21778,94116,0.0045,254.8,social_media
2021-09-03,26551,19907,108115,0.00405,176.7,social_media
2021-09-04,24298,18434,117729,0.00518,192.4,organic_search
2021-09-05,28062,21856,117356,0.00381,238.5,direct
2021-09-06,28771,21226,117131,0.00431,158.1,organic_search
2021-09-07,23373,16735,88001,0.0044,241.4,organic_search
2021-09-08,29427,23808,114276,0.00415,272.4,referral
2021-09-09,25832,18779,102486,0.00325,100.5,organic_search
2021-09-10,24570,18030,128972,0.00556,272.2,social_media
2021-09-11,22915,16946,78615,0.00369,108.3,organic_search
2021-09-12,24856,18243,109179,0.00375,121.6,referral
2021-09-13,26951,20849,129532,0.00398,138.6,direct
2021-09-14,26127,19448,125476,0.00452,161.8,paid_search
2021-09-15,27170,22258,90013,0.00436,269.5,paid_search
2021-09-16,24544,20042,109761,0.00538,250.7,paid_search
2021-09-17,27224,19381,129910,0.00478,221.8,organic_search
2021-09-18,25797,18347,105109,0.00336,239.0,email_campaign
2021-09-19,26670,21014,95312,0.00348,285.3,organic_search
2021-09-20,27194,19545,107817,0.00574,159.7,referral
2021-09-21,28567,20425,111680,0.00534,279.9,referral
2021-09-22,23720,19155,125345,0.00395,108.6,direct
2021-09-23,28950,21182,140514,0.00327,249.3,referral
2021-09-24,25544,19883,116993,0.00545,293.4,social_media
2021-09-25,28614,21314,124020,0.00511,269.9,direct
2021-09-26,26085,20400,95877,0.00494,318.7,organic_search
2021-09-27,27562,22060,142951,0.0045,118.0,paid_search
2021-09-28,28001,21001,103029,0.00444,184.6,organic_search
2021-09-29,29661,23727,120596,0.00507,281.8,email_campaign
2021-09-30,28475,21959,148954,0.00364,192.8,social_media
2021-10-01,24386,17960,123393,0.0043,294.8,social_media
2021-10-02,21410,15691,111539,0.00365,311.3,paid_search
2021-10-03,22289,18269,72630,0.00336,163.3,organic_search
2021-10-04,21958,16903,103019,0.00375,116.6,organic_search
2021-10-05,22060,17666,72399,0.00341,168.1,paid_search
2021-10-06,20869,16523,75300,0.00556,128.6,paid_search
2021-10-07,24821,18161,83730,0.00387,193.1,social_media
2021-10-08,19762,13894,102451,0.00362,127.6,organic_search
2021-10-09,18870,14640,73117,0.00416,254.6,paid_search
2021-10-10,21359,15899,93665,0.00413,126.2,paid_search
2021-10-11,23411,17978,128488,0.00437,101.3,direct
2021-10-12,19294,15019,96700,0.00363,135.5,social_media
2021-10-13,19477,15122,105026,0.00424,214.4,direct
2021-10-14,21776,17637,87008,0.00336,178.5,paid_search
2021-10-15,22446,16346,89558,0.0034,176.7,email_campaign
2021-10-16,24812,18137,128060,0.00476,179.1,organic_search
2021-10-17,20591,15415,74234,0.00368,201.4,organic_search
2021-10-18,21604,16693,98358,0.0045,253.1,referral
2021-10-19,22443,16563,96730,0.00337,182.6,organic_search
2021-10-20,20905,16187,89875,0.0039,206.2,paid_search
2021-10-21,22586,17775,77577,0.0054,228.0,organic_search
2021-10-22,24218,19711,114397,0.00431,204.0,paid_search
2021-10-23,21880,16024,73662,0.00371,227.3,paid_search
2021-10-24,21229,17267,81196,0.00468,234.5,social_media
2021-10-25,23224,16717,114672,0.00502,279.4,referral
2021-10-26,24639,17733,80324,0.00532,142.3,organic_search
2021-10-27,18866,13558,98028,0.00465,151.5,paid_search
2021-10-28,20437,15921,98377,0.00538,242.7,social_media
2021-10-29,23463,19019,128387,0.00341,173.8,organic_search
2021-10-30,21242,16732,74585,0.00482,290.1,organic_search
2021-10-31,19649,15891,86079,0.00425,215.9,social_media
2021-11-01,20235,14266,81756,0.00525,197.9,organic_search
2021-11-02,17580,13040,95858,0.00509,250.8,referral
2021-11-03,19842,14973,105035,0.00469,105.2,email_campaign
2021-11-04,17473,13578,83632,0.00552,284.3,referral
2021-11-05,20400,15416,95780,0.00459,217.1,social_media
2021-11-06,17302,12568,70438,0.00491,224.5,paid_search
2021-11-07,18751,13247,74916,0.00471,241.0,social_media
2021-11-08,19651,14673,90100,0.00328,161.4,organic_search
2021-11-09,16554,11704,63719,0.0044,182.5,direct
2021-11-10,16316,11438,69694,0.00534,209.8,organic_search
2021-11-11,17054,12407,64947,0.00464,109.8,organic_search
2021-11-12,17407,12320,64158,0.00383,318.9,organic_search
2021-11-13,18928,13455,84772,0.00345,292.7,organic_search
2021-11-14,18386,13522,80295,0.0048,318.0,organic_search
2021-11-15,19029,14409,87572,0.00336,191.2,email_campaign
2021-11-16,16503,12928,78077,0.00448,314.5,referral
2021-11-17,19729,16006,74286,0.00463,294.9,referral
2021-11-18,18086,13283,95314,0.0051,250.2,referral
2021-11-19,20121,16204,81355,0.00408,112.5,referral
2021-11-20,18493,13334,98514,0.00541,292.8,organic_search
2021-11-21,19555,14372,70710,0.00453,186.5,paid_search
2021-11-22,20461,16499,82338,0.00355,163.2,email_campaign
2021-11-23,18415,13258,73460,0.0043,278.4,paid_search
2021-11-24,17455,13583,92249,0.00394,158.5,social_media
2021-11-25,18638,14070,99028,0.00576,104.8,email_campaign
2021-11-26,17760,13626,72802,0.00572,205.8,email_campaign
2021-11-27,16640,12984,56761,0.00358,142.2,social_media
2021-11-28,19450,15869,85349,0.00494,310.0,organic_search
2021-11-29,21295,15967,82166,0.00547,108.6,referral
2021-11-30,15377,11989,55274,0.00477,221.3,referral
2021-12-01,19054,13537,65331,0.00458,210.6,organic_search
2021-12-02,17604,12796,62792,0.0042,160.4,email_campaign
2021-12-03,21253,15423,81710,0.00532,117.8,organic_search
2021-12-04,21716,16391,95580,0.00573,113.2,paid_search
2021-12-05,18397,14224,70529,0.00471,251.3,email_campaign
2021-12-06,20668,15918,67398,0.00472,150.0,organic_search
2021-12-07,21840,15330,102200,0.00472,147.9,paid_search
2021-12-08,23815,17342,90722,0.00504,100.1,paid_search
2021-12-09,20773,16717,100580,0.00439,300.4,paid_search
2021-12-10,22104,16530,117774,0.0036,253.2,email_campaign
2021-12-11,17639,12442,89865,0.00404,105.4,paid_search
2021-12-12,21143,16020,112345,0.00407,277.3,referral
2021-12-13,20511,15018,86240,0.00372,102.4,social_media
2021-12-14,21633,16520,93442,0.00498,232.9,social_media
2021-12-15,21102,16384,85848,0.0053,143.8,social_media
2021-12-16,24232,18536,94060,0.00381,107.4,social_media
2021-12-17,19112,13571,77118,0.00432,148.1,paid_search
2021-12-18,18789,15217,75059,0.00385,230.4,organic_search
2021-12-19,21312,17414,101787,0.00467,296.0,email_campaign
2021-12-20,21881,15629,75775,0.00385,236.7,email_campaign
2021-12-21,20173,15661,108494,0.00375,121.7,organic_search
2021-12-22,19226,15198,63765,0.00409,141.9,organic_search
2021-12-23,20108,15623,98925,0.00322,188.7,organic_search
2021-12-24,17767,12442,57152,0.00517,259.6,referral
2021-12-25,18380,13684,64150,0.00425,305.6,organic_search
2021-12-26,20335,16537,76060,0.00418,182.2,paid_search
2021-12-27,22747,18004,95282,0.00552,219.7,direct
