return_id,order_id,product_id,return_date,return_reason,return_quantity,refund_amount
RET-046111,741967,792,2021-01-11,wrong_size,4,2253.17
RET-046112,741967,2254,2021-01-18,wrong_size,1,490.62
RET-046113,741980,424,2021-01-01,late_delivery,1,16518.5
RET-046114,741992,636,2021-01-04,wrong_size,4,29491.86
RET-046115,741994,424,2021-01-17,wrong_size,2,31995.89
RET-046116,742005,2136,2021-01-04,changed_mind,1,3888.3
RET-046117,742015,2218,2021-01-12,defective,4,5265.89
RET-046118,742020,2219,2021-01-04,defective,3,3920.51
RET-046119,742025,2060,2021-01-09,defective,3,9669.85
RET-046120,742027,2388,2021-01-15,late_delivery,2,5861.09
RET-046121,742055,1053,2021-01-11,not_as_described,3,7281.98
RET-046123,742112,1879,2021-01-19,not_as_described,2,19229.99
RET-046124,742116,1000,2021-01-01,wrong_size,2,1746.33
RET-046125,742119,470,2021-01-13,defective,1,9731.31
RET-046126,742136,93,2021-01-11,changed_mind,4,39273.34
RET-046127,742156,2239,2020-12-30,wrong_size,5,6291.23
RET-046128,742190,2207,2020-12-30,defective,4,3904.93
RET-046129,742199,781,2021-01-10,not_as_described,3,2826.76
RET-046130,742199,782,2021-01-08,wrong_size,7,7105.58
RET-046131,742205,2055,2021-01-12,changed_mind,5,26125.97
RET-046132,742254,792,2021-01-14,late_delivery,1,543.33
RET-046134,742259,2236,2021-01-06,wrong_size,1,1666.55
RET-046135,742275,735,2021-01-03,wrong_size,3,10095.89
RET-046137,742312,359,2021-01-08,wrong_size,1,10240.34
RET-046138,742332,2235,2021-01-19,defective,2,1153.23
RET-046140,742348,1061,2021-01-19,changed_mind,1,1366.15
RET-046141,742355,1077,2021-01-14,not_as_described,2,7078.62
RET-046142,742363,1060,2021-01-17,wrong_size,1,1535.17
RET-046143,742379,1086,2021-01-11,wrong_size,3,2553.98
RET-046144,742422,362,2021-01-13,not_as_described,1,6027.78
RET-046145,742459,2275,2021-01-12,wrong_size,2,6175.0
RET-046147,742514,496,2021-01-20,wrong_size,2,16103.6
RET-046148,742517,2218,2021-01-12,defective,2,2641.02
RET-046149,742517,2219,2021-01-23,changed_mind,2,2880.34
RET-046150,742521,2219,2021-01-11,wrong_size,3,3585.82
RET-046151,742522,2218,2021-01-05,defective,1,1374.97
RET-046154,742553,763,2021-01-17,changed_mind,4,11672.84
RET-046155,742553,764,2021-01-18,wrong_size,7,21908.14
RET-046156,742555,1182,2021-01-21,changed_mind,6,9364.8
RET-046157,742571,791,2021-01-23,not_as_described,2,1223.86
RET-046158,742581,761,2021-01-15,not_as_described,1,1812.67
RET-046159,742581,762,2021-01-06,wrong_size,4,6326.41
RET-046160,742623,2275,2021-01-05,wrong_size,5,15577.43
RET-046161,742628,2254,2021-01-19,not_as_described,6,3315.48
RET-046162,742628,2255,2021-01-14,not_as_described,1,491.73
RET-046163,742664,2224,2021-01-09,wrong_size,6,3362.54
RET-046164,742664,2225,2021-01-08,wrong_size,1,558.99
RET-046165,742688,2275,2021-01-20,wrong_size,1,3363.25
RET-046166,742706,556,2021-01-27,defective,4,31218.49
RET-046168,742710,1879,2021-01-22,changed_mind,5,45560.21
RET-046169,742724,1115,2021-01-12,wrong_size,4,13326.5
RET-046170,742733,2275,2021-01-26,changed_mind,1,3463.23
RET-046171,742734,1879,2021-01-08,not_as_described,2,17956.61
RET-046172,742735,2275,2021-01-05,wrong_size,2,6611.07
RET-046173,742736,1049,2021-01-12,changed_mind,1,2359.88
RET-046174,742743,362,2021-01-14,defective,3,19425.28
RET-046176,742782,706,2021-01-08,changed_mind,6,14716.85
RET-046177,742787,808,2021-01-24,defective,1,3040.27
RET-046178,742838,1541,2021-01-20,changed_mind,1,3426.75
RET-046179,742897,183,2021-01-24,late_delivery,2,14088.89
RET-046180,742918,760,2021-01-08,changed_mind,1,1375.27
RET-046181,742931,789,2021-01-10,late_delivery,5,10589.58
RET-046182,742983,1145,2021-01-10,not_as_described,1,3023.7
RET-046183,743058,424,2021-01-15,wrong_size,2,31663.22
RET-046184,743081,690,2021-01-08,wrong_size,2,7550.66
RET-046185,743085,819,2021-01-12,late_delivery,3,31309.67
RET-046187,743147,1114,2021-01-12,wrong_size,1,1360.17
RET-046188,743190,491,2021-01-24,not_as_described,1,8143.05
RET-046189,743199,107,2021-01-06,not_as_described,1,5081.52
RET-046193,743259,1466,2021-01-15,defective,1,2243.03
RET-046194,743260,826,2021-01-08,defective,3,29005.28
RET-046195,743327,1831,2021-01-17,not_as_described,4,16976.73
RET-046198,743352,945,2021-02-01,late_delivery,7,50745.95
RET-046199,743387,733,2021-01-21,changed_mind,2,7841.72
RET-046200,743416,1077,2021-01-26,wrong_size,4,15060.1
RET-046201,743434,449,2021-01-24,defective,1,10987.6
RET-046202,743438,1531,2021-01-18,wrong_size,1,5187.21
RET-046203,743438,1532,2021-01-19,defective,1,5212.24
RET-046204,743479,2389,2021-01-20,late_delivery,1,10306.41
RET-046205,743482,496,2021-01-26,late_delivery,1,10609.28
RET-046206,743484,506,2021-01-30,late_delivery,7,96668.01
RET-046207,743521,578,2021-01-21,wrong_size,2,18371.72
RET-046208,743543,407,2021-01-31,wrong_size,1,19610.58
RET-046211,743705,8,2021-01-31,wrong_size,2,10424.17
RET-046212,743725,506,2021-01-26,not_as_described,2,31016.18
RET-046213,743729,545,2021-01-31,wrong_size,6,58178.84
RET-046214,743741,764,2021-01-28,not_as_described,2,6954.28
RET-046215,743766,807,2021-01-30,not_as_described,8,21137.26
RET-046216,743803,26,2021-02-08,wrong_size,3,26662.78
RET-046217,743869,506,2021-01-30,defective,3,42915.18
RET-046218,743886,605,2021-02-11,changed_mind,7,30614.08
RET-046219,743898,295,2021-02-10,not_as_described,2,21173.43
RET-046220,743900,759,2021-01-28,late_delivery,3,4851.9
RET-046221,743905,491,2021-01-23,not_as_described,2,19704.32
RET-046222,743928,506,2021-01-26,wrong_size,1,13186.87
RET-046223,743933,2207,2021-02-15,defective,5,5793.78
RET-046224,743944,443,2021-02-03,late_delivery,4,39261.85
RET-046225,743990,585,2021-02-07,late_delivery,2,9766.47
RET-046226,744000,636,2021-01-31,defective,3,29756.02
RET-046227,744055,1912,2021-02-15,not_as_described,1,4016.18
RET-046228,744117,735,2021-02-05,late_delivery,2,9028.29
RET-046229,744133,496,2021-01-29,not_as_described,2,22301.12
RET-046230,744149,2084,2021-02-07,wrong_size,4,30689.13
RET-046232,744180,735,2021-02-11,changed_mind,1,4218.77
RET-046234,744219,791,2021-02-16,wrong_size,4,2909.44
RET-046235,744244,734,2021-02-08,wrong_size,1,3931.41
RET-046236,744251,609,2021-02-09,not_as_described,2,18256.25
RET-046237,744253,549,2021-02-01,wrong_size,1,5736.99
RET-046238,744282,491,2021-02-20,changed_mind,3,33487.8
RET-046239,744284,1077,2021-02-12,late_delivery,1,3971.61
RET-046240,744284,1078,2021-02-06,wrong_size,1,3827.26
RET-046241,744294,609,2021-02-17,wrong_size,1,9829.51
RET-046242,744327,1086,2021-02-16,changed_mind,4,3910.47
RET-046243,744353,1053,2021-02-04,late_delivery,5,15096.6
RET-046244,744404,2206,2021-02-11,wrong_size,6,6844.22
RET-046245,744404,2207,2021-02-12,wrong_size,2,2485.75
RET-046246,744419,183,2021-02-10,wrong_size,2,17537.73
RET-046247,744425,1236,2021-02-14,late_delivery,1,5220.17
RET-046248,744459,2332,2021-02-02,defective,2,10707.22
RET-046249,744485,449,2021-02-15,changed_mind,4,50022.52
RET-046251,744509,549,2021-02-17,changed_mind,6,35411.32
RET-046252,744581,470,2021-02-18,wrong_size,3,34072.12
RET-046253,744608,2331,2021-02-08,wrong_size,3,19515.62
RET-046255,744651,2055,2021-02-15,wrong_size,1,6626.32
RET-046256,744679,115,2021-02-20,not_as_described,4,37288.3
RET-046257,744699,2376,2021-02-08,wrong_size,6,46568.13
RET-046258,744708,449,2021-02-14,not_as_described,3,33685.59
RET-046259,744714,1782,2021-02-13,defective,1,6024.44
RET-046260,744715,307,2021-02-22,wrong_size,1,12483.13
RET-046262,744725,826,2021-02-13,not_as_described,5,61867.14
RET-046263,744745,429,2021-02-28,late_delivery,6,133531.2
RET-046265,744770,2360,2021-02-02,wrong_size,5,35033.53
RET-046266,744807,506,2021-02-21,defective,1,14055.33
RET-046267,744837,2054,2021-02-21,changed_mind,1,7121.9
RET-046269,744852,556,2021-02-12,defective,1,10041.29
RET-046270,744854,1053,2021-02-12,not_as_described,1,3342.21
RET-046271,744864,706,2021-02-20,wrong_size,2,6561.91
RET-046272,744920,791,2021-02-09,defective,6,4997.72
RET-046275,744942,2069,2021-02-13,wrong_size,6,32157.94
RET-046276,744944,449,2021-02-23,wrong_size,1,12559.98
RET-046277,744967,585,2021-02-15,defective,1,4819.82
RET-046278,744980,2262,2021-02-17,wrong_size,8,28280.15
RET-046279,744980,2263,2021-02-24,defective,1,3667.3
RET-046280,745033,1125,2021-02-21,not_as_described,2,23216.91
RET-046281,745099,1762,2021-02-16,wrong_size,1,4717.3
RET-046282,745106,1846,2021-02-28,wrong_size,1,4845.42
RET-046283,745123,604,2021-02-18,changed_mind,3,15050.78
RET-046284,745140,1523,2021-02-14,not_as_described,5,16486.91
RET-046285,745140,1524,2021-03-01,defective,1,3286.72
RET-046287,745175,1050,2021-02-24,wrong_size,3,9053.44
RET-046288,745181,1182,2021-02-10,changed_mind,6,12278.51
RET-046290,745185,2189,2021-02-16,changed_mind,1,3796.2
RET-046291,745197,759,2021-02-22,defective,1,1386.84
RET-046292,745246,407,2021-02-23,not_as_described,1,16695.4
RET-046293,745257,690,2021-03-01,wrong_size,2,7950.48
RET-046294,745266,545,2021-03-03,changed_mind,1,9048.16
RET-046295,745279,496,2021-02-26,not_as_described,1,9942.64
RET-046296,745286,578,2021-02-22,changed_mind,1,7987.62
RET-046297,745339,1140,2021-03-08,wrong_size,1,8485.92
RET-046299,745386,2284,2021-02-21,wrong_size,2,5912.82
RET-046300,745389,2136,2021-02-16,defective,2,9564.78
RET-046301,745423,1826,2021-02-18,defective,2,4829.75
RET-046302,745439,487,2021-03-05,defective,3,37674.29
RET-046303,745442,791,2021-02-20,defective,4,2455.52
RET-046304,745443,792,2021-02-26,changed_mind,1,592.51
RET-046305,745504,506,2021-02-27,wrong_size,3,43509.63
RET-046306,745507,496,2021-03-04,not_as_described,1,11080.58
RET-046308,745525,1182,2021-02-22,not_as_described,1,2102.59
RET-046309,745528,206,2021-03-11,changed_mind,5,48234.02
RET-046310,745533,760,2021-02-20,wrong_size,1,1392.53
RET-046311,745545,939,2021-02-23,wrong_size,7,30104.05
RET-046313,745556,2275,2021-03-01,changed_mind,1,3751.53
RET-046315,745589,1434,2021-02-22,wrong_size,5,16985.47
RET-046316,745593,2395,2021-03-04,defective,1,1806.57
RET-046317,745594,1050,2021-02-26,wrong_size,1,2907.32
RET-046318,745615,407,2021-02-17,changed_mind,1,19491.37
RET-046319,745633,1532,2021-02-27,defective,1,4555.46
RET-046320,745649,443,2021-03-04,wrong_size,1,10427.71
RET-046321,745669,2058,2021-03-02,wrong_size,1,2940.98
RET-046322,745677,760,2021-03-02,defective,4,5488.15
RET-046323,745691,438,2021-03-03,late_delivery,2,23183.46
RET-046324,745701,794,2021-03-08,changed_mind,4,3147.11
RET-046325,745712,762,2021-02-21,late_delivery,1,1888.62
RET-046327,745720,939,2021-03-06,not_as_described,2,9067.59
RET-046328,745727,449,2021-02-28,changed_mind,1,11275.12
RET-046330,745752,556,2021-03-07,wrong_size,1,9061.76
RET-046332,745761,761,2021-03-15,changed_mind,2,3694.67
RET-046333,745775,780,2021-02-27,wrong_size,5,15126.28
RET-046334,745798,1050,2021-03-03,changed_mind,5,14844.96
RET-046335,745807,1115,2021-02-26,defective,3,10639.07
RET-046336,745809,2044,2021-02-26,wrong_size,2,8343.35
RET-046338,745844,2332,2021-03-01,defective,1,5553.44
RET-046339,745858,1077,2021-03-09,changed_mind,1,3522.43
RET-046340,745858,1078,2021-03-09,not_as_described,7,23541.19
RET-046341,745893,2269,2021-03-05,changed_mind,4,12877.64
RET-046342,745909,2218,2021-03-03,changed_mind,2,2725.55
RET-046343,745909,2219,2021-03-05,wrong_size,3,4126.79
RET-046345,745943,2367,2021-03-08,wrong_size,3,15355.99
RET-046346,745965,491,2021-02-24,wrong_size,4,44105.1
RET-046347,745971,907,2021-03-09,defective,2,13675.89
RET-046348,745990,407,2021-03-10,not_as_described,7,126634.41
RET-046350,746008,1049,2021-02-25,late_delivery,4,11669.28
RET-046351,746012,407,2021-03-14,changed_mind,3,57172.22
RET-046352,746029,1127,2021-03-07,changed_mind,5,41342.02
RET-046354,746112,1009,2021-03-09,wrong_size,3,3646.66
RET-046355,746145,1012,2021-03-01,defective,2,3825.11
RET-046356,746149,438,2021-03-13,defective,1,11175.08
RET-046357,746164,907,2021-03-03,wrong_size,4,25259.87
RET-046358,746165,2076,2021-03-13,defective,2,17019.88
RET-046359,746169,1179,2021-03-14,late_delivery,4,24979.88
RET-046362,746184,491,2021-03-18,defective,1,9738.3
RET-046363,746197,1879,2021-03-01,changed_mind,1,11139.54
RET-046366,746234,506,2021-03-01,late_delivery,1,14442.19
RET-046367,746236,734,2021-02-27,defective,2,7579.84
RET-046368,746279,556,2021-03-14,changed_mind,1,8682.24
RET-046369,746314,424,2021-03-14,not_as_described,1,19641.1
RET-046370,746330,457,2021-03-11,defective,3,32957.58
RET-046371,746346,449,2021-03-12,not_as_described,3,35742.06
RET-046374,746487,449,2021-03-22,late_delivery,2,23418.59
RET-046375,746510,1531,2021-03-07,not_as_described,4,18118.7
RET-046376,746510,1532,2021-03-08,wrong_size,3,11831.02
RET-046377,746513,1114,2021-03-14,wrong_size,1,1671.39
RET-046378,746532,438,2021-03-07,defective,2,23644.04
RET-046379,746535,1229,2021-03-07,defective,1,2943.8
RET-046381,746576,763,2021-03-09,late_delivery,1,2840.6
RET-046382,746576,764,2021-03-17,wrong_size,1,3081.03
RET-046384,746589,1171,2021-03-09,defective,1,4015.09
RET-046386,746654,2396,2021-03-02,wrong_size,1,1106.45
RET-046388,746721,438,2021-03-10,changed_mind,5,52549.91
RET-046389,746726,2197,2021-03-14,wrong_size,1,2557.71
RET-046390,746733,791,2021-03-04,wrong_size,6,3851.16
RET-046391,746754,362,2021-03-05,not_as_described,1,8366.83
RET-046392,746763,1182,2021-03-08,not_as_described,4,7697.99
RET-046393,746780,491,2021-03-12,not_as_described,4,41260.04
RET-046395,746882,945,2021-03-15,wrong_size,6,43341.25
RET-046396,746883,2036,2021-03-07,not_as_described,8,18073.99
RET-046397,746888,2058,2021-03-12,not_as_described,6,19274.49
RET-046398,746895,2360,2021-03-10,changed_mind,1,6072.55
RET-046399,746908,487,2021-03-22,wrong_size,4,43701.42
RET-046400,746915,927,2021-03-16,wrong_size,1,5403.1
RET-046401,746924,2055,2021-03-07,wrong_size,1,7008.58
RET-046402,746930,699,2021-03-18,wrong_size,2,4943.39
RET-046404,746995,457,2021-03-16,not_as_described,2,22012.48
RET-046406,747000,1343,2021-03-15,changed_mind,3,8497.47
RET-046407,747000,1344,2021-03-05,wrong_size,1,2758.24
RET-046409,747034,1905,2021-03-11,changed_mind,2,21750.12
RET-046412,747124,690,2021-03-22,not_as_described,3,13107.17
RET-046413,747145,2360,2021-03-25,changed_mind,6,41504.73
RET-046414,747188,780,2021-03-08,late_delivery,1,2967.87
RET-046416,747218,604,2021-03-22,wrong_size,5,28994.23
RET-046417,747267,780,2021-03-19,wrong_size,1,3184.73
RET-046418,747286,407,2021-03-10,wrong_size,2,39937.06
RET-046419,747295,1182,2021-03-29,changed_mind,1,2150.58
RET-046420,747335,2332,2021-03-18,wrong_size,3,16662.87
RET-046421,747359,809,2021-03-17,wrong_size,2,4124.99
RET-046422,747373,2055,2021-03-13,changed_mind,1,6608.7
RET-046424,747403,791,2021-03-18,wrong_size,3,1821.05
RET-046425,747419,1019,2021-03-08,changed_mind,2,5473.17
RET-046426,747435,2350,2021-03-24,not_as_described,3,12739.22
RET-046427,747436,2395,2021-03-20,changed_mind,3,5451.23
RET-046428,747455,690,2021-03-10,changed_mind,1,4356.74
RET-046429,747457,449,2021-03-17,wrong_size,3,35683.09
RET-046430,747495,2067,2021-03-16,late_delivery,3,19625.41
RET-046431,747513,491,2021-03-05,wrong_size,2,21676.13
RET-046432,747518,1053,2021-03-20,wrong_size,1,3457.44
RET-046434,747586,760,2021-03-18,defective,2,3032.26
RET-046435,747602,549,2021-03-12,wrong_size,5,27732.86
RET-046436,747607,1012,2021-03-21,changed_mind,7,14788.0
RET-046437,747612,927,2021-03-23,changed_mind,1,5086.69
RET-046438,747618,733,2021-03-10,wrong_size,1,3588.8
RET-046439,747618,734,2021-03-22,changed_mind,4,13715.8
RET-046442,747669,1982,2021-03-26,wrong_size,1,3269.3
RET-046445,747697,2365,2021-03-19,wrong_size,1,5482.7
RET-046446,747720,1182,2021-03-13,not_as_described,7,13400.97
RET-046447,747743,1180,2021-03-16,late_delivery,1,5569.71
RET-046448,747754,204,2021-03-30,defective,2,20281.19
RET-046449,747773,1183,2021-03-29,wrong_size,2,13960.02
RET-046450,747794,443,2021-03-16,wrong_size,5,47772.2
RET-046451,747837,1989,2021-03-29,wrong_size,3,12943.75
RET-046453,747870,945,2021-03-15,wrong_size,2,16588.84
RET-046454,747930,985,2021-03-17,changed_mind,1,8863.2
RET-046455,747939,9,2021-03-18,changed_mind,6,40149.53
RET-046456,747962,809,2021-03-19,wrong_size,1,2529.24
RET-046457,747965,491,2021-04-05,wrong_size,1,11110.76
RET-046459,748006,1223,2021-03-30,wrong_size,4,18469.58
RET-046460,748008,604,2021-03-22,not_as_described,1,5400.27
RET-046461,748014,2354,2021-03-27,changed_mind,2,7895.13
RET-046463,748038,549,2021-03-19,changed_mind,7,40878.8
RET-046464,748038,556,2021-03-25,changed_mind,2,17951.55
RET-046465,748045,702,2021-03-30,changed_mind,1,3208.24
RET-046466,748064,45,2021-03-13,wrong_size,2,10970.2
RET-046467,748071,674,2021-03-29,wrong_size,1,8001.12
RET-046468,748079,615,2021-03-30,wrong_size,2,16836.25
RET-046470,748093,2369,2021-03-26,defective,4,17651.17
RET-046471,748131,549,2021-04-02,defective,5,31563.75
RET-046472,748133,1905,2021-03-26,late_delivery,5,49290.38
RET-046476,748210,108,2021-04-03,wrong_size,1,11630.52
RET-046477,748211,1115,2021-03-23,changed_mind,1,4602.45
RET-046479,748235,615,2021-03-28,wrong_size,4,31560.95
RET-046480,748252,1391,2021-03-27,not_as_described,4,7513.5
RET-046481,748255,636,2021-04-01,wrong_size,4,43360.02
RET-046482,748291,2058,2021-04-04,late_delivery,3,9453.93
RET-046483,748299,2045,2021-03-20,wrong_size,1,5056.24
RET-046484,748307,733,2021-03-28,late_delivery,4,15588.06
RET-046485,748360,604,2021-04-03,late_delivery,4,22764.42
RET-046487,748396,2189,2021-03-26,late_delivery,4,14064.01
RET-046488,748420,2254,2021-03-20,wrong_size,2,1395.15
RET-046489,748433,789,2021-03-28,defective,4,9210.11
RET-046490,748440,981,2021-03-17,defective,5,8961.79
RET-046491,748446,457,2021-03-21,wrong_size,6,67348.37
RET-046492,748452,206,2021-03-24,wrong_size,2,20135.86
RET-046493,748469,2353,2021-03-14,changed_mind,5,23858.62
RET-046494,748521,2206,2021-03-30,wrong_size,3,3560.17
RET-046496,748588,415,2021-03-29,not_as_described,5,48226.27
RET-046497,748605,1182,2021-03-19,wrong_size,3,6131.29
RET-046498,748637,585,2021-04-06,wrong_size,3,14448.38
RET-046499,748638,1053,2021-03-30,changed_mind,4,12197.83
RET-046500,748642,549,2021-04-04,not_as_described,3,16413.14
RET-046501,748644,1049,2021-03-25,wrong_size,8,24083.8
RET-046505,748708,1809,2021-04-01,not_as_described,3,7642.92
RET-046507,748724,407,2021-03-28,changed_mind,3,57190.24
RET-046510,748871,1411,2021-03-24,wrong_size,4,12316.17
RET-046511,748871,1412,2021-03-20,not_as_described,1,2736.98
RET-046512,748878,1715,2021-03-23,wrong_size,2,5595.65
RET-046514,748903,2275,2021-04-04,changed_mind,5,21980.83
RET-046515,748930,2368,2021-03-31,wrong_size,2,17370.84
RET-046516,748937,1120,2021-04-14,wrong_size,1,2135.38
RET-046517,748939,791,2021-03-26,late_delivery,2,1629.2
RET-046518,748939,792,2021-04-08,not_as_described,3,2390.61
RET-046519,748944,963,2021-04-04,late_delivery,7,32858.19
RET-046520,748960,491,2021-03-30,defective,2,19395.25
RET-046522,748998,449,2021-04-12,defective,7,88129.06
RET-046523,749011,496,2021-04-11,changed_mind,1,10126.46
RET-046524,749012,405,2021-04-06,wrong_size,3,58773.95
RET-046527,749067,449,2021-03-27,wrong_size,1,11353.67
RET-046528,749132,457,2021-04-02,late_delivery,1,10242.6
RET-046529,749144,496,2021-04-08,changed_mind,4,39000.96
RET-046530,749173,907,2021-04-07,wrong_size,1,6472.69
RET-046531,749212,636,2021-04-05,wrong_size,3,30363.34
RET-046532,749219,2367,2021-04-14,changed_mind,6,31781.29
RET-046533,749241,424,2021-04-06,changed_mind,1,17104.24
RET-046534,749247,456,2021-03-28,late_delivery,3,38879.25
RET-046537,749269,2219,2021-03-26,wrong_size,5,8551.92
RET-046538,749277,506,2021-04-05,defective,6,88063.47
RET-046539,749294,2275,2021-04-10,defective,1,4385.11
RET-046540,749305,1171,2021-04-13,wrong_size,1,4279.69
RET-046543,749322,1085,2021-03-30,late_delivery,2,2192.23
RET-046544,749322,1086,2021-04-07,changed_mind,4,4285.2
RET-046545,749350,2058,2021-04-07,not_as_described,5,15041.7
RET-046546,749352,1994,2021-04-14,wrong_size,2,13341.27
RET-046550,749477,2064,2021-04-01,changed_mind,6,35110.05
RET-046551,749499,2058,2021-03-29,wrong_size,1,2913.61
RET-046554,749610,2262,2021-04-06,not_as_described,3,10737.26
RET-046555,749610,2263,2021-03-26,late_delivery,7,26379.11
RET-046556,749619,2045,2021-04-01,defective,1,4733.05
RET-046558,749650,835,2021-04-12,wrong_size,1,5713.74
RET-046560,749682,2262,2021-04-10,defective,2,6867.14
RET-046563,749699,1213,2021-04-12,late_delivery,7,42653.79
RET-046564,749710,1077,2021-04-02,late_delivery,7,29132.02
RET-046565,749710,1078,2021-04-11,wrong_size,1,4341.29
RET-046566,749721,1049,2021-03-30,defective,7,19061.04
RET-046567,749739,548,2021-04-05,changed_mind,5,30888.16
RET-046568,749746,2091,2021-04-03,defective,4,7910.28
RET-046569,749767,1889,2021-03-31,defective,1,7912.74
RET-046570,749784,2189,2021-03-28,late_delivery,1,3454.42
RET-046571,749873,2341,2021-03-30,late_delivery,3,15491.92
RET-046574,749907,1183,2021-03-29,defective,3,23349.69
RET-046575,749946,2379,2021-03-29,defective,4,8093.43
RET-046576,749960,1706,2021-04-18,defective,5,12722.3
RET-046577,749966,1518,2021-04-01,wrong_size,1,2071.9
RET-046580,749972,1053,2021-04-14,wrong_size,2,6725.91
RET-046581,749976,556,2021-04-11,not_as_described,4,38719.91
RET-046582,749979,443,2021-04-08,defective,1,10791.94
RET-046583,749990,2076,2021-04-13,defective,2,13557.56
RET-046584,749998,1145,2021-04-15,wrong_size,1,3236.09
RET-046585,750021,981,2021-04-03,changed_mind,3,4604.02
RET-046587,750065,2069,2021-03-30,changed_mind,1,5596.29
RET-046589,750117,1212,2021-04-13,not_as_described,1,4135.69
RET-046591,750162,1129,2021-03-29,defective,2,8706.91
RET-046592,750179,826,2021-04-03,late_delivery,1,9757.89
RET-046593,750181,2275,2021-03-27,defective,1,3565.24
RET-046594,750201,759,2021-04-12,wrong_size,1,1373.81
RET-046596,750227,2368,2021-04-04,not_as_described,4,29039.29
RET-046597,750232,666,2021-04-07,not_as_described,3,22717.02
RET-046598,750240,2369,2021-04-15,defective,2,8361.47
RET-046599,750259,993,2021-03-31,late_delivery,1,3202.95
RET-046600,750261,965,2021-03-31,defective,2,9982.25
RET-046601,750295,183,2021-04-02,defective,3,24115.69
RET-046602,750300,2332,2021-04-09,late_delivery,1,5014.64
RET-046603,750303,585,2021-04-07,wrong_size,5,18896.05
RET-046604,750315,585,2021-04-07,late_delivery,2,7687.49
RET-046606,750338,690,2021-04-22,defective,4,13991.42
RET-046609,750345,2395,2021-04-19,defective,1,1600.59
RET-046610,750389,1532,2021-04-09,not_as_described,4,16328.37
RET-046611,750396,487,2021-04-13,wrong_size,1,10519.6
RET-046612,750410,734,2021-04-17,not_as_described,4,13150.0
RET-046615,750437,487,2021-04-01,late_delivery,1,10720.22
RET-046616,750452,981,2021-04-13,not_as_described,7,10541.76
RET-046617,750473,2054,2021-04-01,changed_mind,1,5540.67
RET-046618,750483,443,2021-04-08,wrong_size,4,37609.55
RET-046620,750553,676,2021-04-02,changed_mind,1,8356.3
RET-046621,750560,650,2021-04-10,defective,3,14962.63
RET-046622,750616,567,2021-04-10,changed_mind,2,16726.14
RET-046624,750644,1009,2021-03-30,wrong_size,3,3259.56
RET-046625,750696,2350,2021-04-16,wrong_size,1,3804.2
RET-046626,750735,995,2021-04-02,wrong_size,4,21592.81
RET-046627,750746,2093,2021-04-06,not_as_described,3,12722.92
RET-046628,750749,735,2021-04-04,wrong_size,2,6964.38
RET-046629,750749,736,2021-04-04,defective,2,7206.87
RET-046630,750752,2085,2021-04-15,wrong_size,8,54816.65
RET-046631,750768,793,2021-04-09,wrong_size,7,5469.02
RET-046632,750769,794,2021-04-20,defective,6,4649.19
RET-046633,750829,2368,2021-04-01,changed_mind,6,43815.13
RET-046634,750851,977,2021-04-14,late_delivery,6,27896.29
RET-046636,750874,1905,2021-04-01,not_as_described,1,8627.72
RET-046637,750901,2332,2021-04-08,wrong_size,5,24264.36
RET-046638,750946,21,2021-04-26,late_delivery,1,4425.49
RET-046639,750951,1191,2021-04-05,defective,4,10288.78
RET-046640,750955,2275,2021-04-16,wrong_size,3,10282.68
RET-046641,750975,1995,2021-04-11,wrong_size,1,4165.82
RET-046642,750980,862,2021-04-08,wrong_size,3,5157.14
RET-046643,750989,633,2021-04-03,changed_mind,5,24888.2
RET-046644,750990,939,2021-04-15,changed_mind,3,11261.46
RET-046645,751003,690,2021-04-19,defective,5,20053.06
RET-046646,751009,202,2021-04-03,changed_mind,4,49512.48
RET-046647,751076,424,2021-04-08,changed_mind,1,17549.41
RET-046648,751079,819,2021-04-13,not_as_described,2,22658.1
RET-046650,751122,1140,2021-04-25,changed_mind,1,7516.68
RET-046651,751127,2367,2021-04-02,late_delivery,3,15235.26
RET-046652,751134,506,2021-04-10,wrong_size,7,83386.1
RET-046654,751151,1053,2021-04-19,defective,1,2686.88
RET-046655,751161,1101,2021-04-08,wrong_size,2,4208.8
RET-046656,751161,1111,2021-04-03,wrong_size,2,2534.31
RET-046657,751178,491,2021-04-28,defective,1,8838.52
RET-046658,751186,2388,2021-04-07,defective,3,10084.02
RET-046659,751242,702,2021-04-07,wrong_size,1,3090.93
RET-046660,751250,907,2021-04-03,defective,4,23774.33
RET-046661,751264,549,2021-04-08,defective,1,5152.71
RET-046663,751287,1908,2021-04-21,defective,2,8394.81
RET-046666,751318,487,2021-04-14,late_delivery,1,10565.23
RET-046667,751380,1715,2021-04-12,not_as_described,2,5291.64
RET-046670,751436,2367,2021-04-09,changed_mind,1,4808.15
RET-046671,751510,676,2021-04-16,changed_mind,1,8486.33
RET-046672,751512,407,2021-04-16,defective,7,116520.87
RET-046673,751531,449,2021-04-12,changed_mind,2,18873.66
RET-046675,751627,609,2021-04-19,wrong_size,6,52577.88
RET-046677,751683,1129,2021-04-13,changed_mind,7,28819.13
RET-046681,751724,2365,2021-04-24,wrong_size,1,5345.47
RET-046683,751745,1217,2021-04-16,changed_mind,1,5376.49
RET-046684,751753,1094,2021-04-25,wrong_size,1,605.81
RET-046686,751798,2073,2021-04-17,late_delivery,1,3699.25
